bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-mediantransactionvalue_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,top100cap-btc_raw,difficulty-btc-ema-3,difficulty-btc-mom-3,difficulty-btc-var-7,difficulty-btc-var-90,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-3,difficulty-btc-roc-30,hashrate-btc-std-14,hashrate-btc-trx-7,hashrate-btc-trx-14,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-std-7,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-mom-30,mining_profitability-btc-var-7,mining_profitability-btc-var-30,mining_profitability-btc-trx-7,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-3,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-sma-90,sentinusd-btc-ema-30,sentinusd-btc-wma-90,sentinusd-btc-std-7,sentinusd-btc-std-14,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-7,sentinusd-btc-var-14,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-7,sentinusd-btc-trx-14,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-var-3,transactionfees-btc-trx-3,transactionfees-btc-trx-7,transactionfees-btc-trx-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-3,transactionfees-btc-rsi-14,transactionfees-btc-rsi-90,transactionfees-btc-roc-14,transactionfees-btc-roc-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-14,median_transaction_fee-btc-mom-7,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-3,median_transaction_fee-btc-trx-7,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-3,median_transaction_fee-btc-rsi-7,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-7,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-7,confirmationtime-btc-sma-14,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-30,confirmationtime-btc-wma-30,confirmationtime-btc-wma-90,confirmationtime-btc-std-7,confirmationtime-btc-std-14,confirmationtime-btc-std-90,confirmationtime-btc-var-7,confirmationtime-btc-var-14,confirmationtime-btc-var-90,confirmationtime-btc-trx-14,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-std-7,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-7,marketcap-btc-mom-14,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-7,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-3,marketcap-btc-trx-7,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-3,marketcap-btc-rsi-7,marketcap-btc-rsi-14,marketcap-btc-rsi-90,marketcap-btc-roc-7,marketcap-btc-roc-14,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-ema-30,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-30,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-7,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-3,mediantransactionvalue-btc-sma-7,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-3,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-wma-3,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-14,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-7,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-30,size-btc-ema-90,size-btc-wma-90,size-btc-std-7,size-btc-std-14,size-btc-std-30,size-btc-std-90,size-btc-var-14,size-btc-var-30,size-btc-var-90,size-btc-trx-7,size-btc-trx-14,size-btc-trx-30,size-btc-trx-90,transactions-btc-std-14,transactions-btc-std-30,transactions-btc-std-90,transactions-btc-var-14,transactions-btc-var-30,transactions-btc-trx-14,transactions-btc-trx-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-30,sentbyaddress-btc-std-14,sentbyaddress-btc-std-30,sentbyaddress-btc-std-90,sentbyaddress-btc-var-7,sentbyaddress-btc-var-14,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-7,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-30,top100cap-btc-ema-30,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-7,top100cap-btc-std-14,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-mom-3,top100cap-btc-mom-14,top100cap-btc-mom-30,top100cap-btc-var-3,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-3,top100cap-btc-trx-7,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-3,top100cap-btc-rsi-7,top100cap-btc-rsi-14,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-7,top100cap-btc-roc-14,top100cap-btc-roc-30,activeaddresses-btc-sma-14,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-ema-14,activeaddresses-btc-wma-30,activeaddresses-btc-wma-90,activeaddresses-btc-std-14,activeaddresses-btc-std-30,activeaddresses-btc-var-7,activeaddresses-btc-var-14,activeaddresses-btc-var-30,activeaddresses-btc-var-90,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-wma-90,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-7,price-btc-mom-14,price-btc-mom-30,price-btc-mom-90,price-btc-var-7,price-btc-var-14,price-btc-var-30,price-btc-trx-3,price-btc-trx-7,price-btc-trx-14,price-btc-trx-90,price-btc-rsi-3,price-btc-rsi-7,price-btc-rsi-14,price-btc-rsi-90,price-btc-roc-7
1039517192,94.715,64.987,0.0474,0.867,19.962,6690038,309232.0,-0.031,1168545930405.0,2.593,1.93,1.046,0.271,4.618,53.297,11490406893431.0,1.91,2.0,1.373,6932.0,6562.0,6279.0,3913.0,6990.0,6648.0,6242.0,5603.0,7035.0,6806.0,6442.0,5894.0,1354.0,2048.0,2778.0,3441.0,458425.0,1048771.0,1.855,1.522,1.215,0.091,136793392,139714681,114652550,91370923,50015639,97859408,67298533,54791921,68367721,99974157,83568369,750538663727116.0,1168536324447388.0,2498708038563228.0,1745918089683000.0,3.421,3.636,3.029,0.276,0.086,0.045,0.001,1.552,4.663,3.644,2.712,1.218,32.854,56.505,55.785,92.283,624.061,0.045,0.042,0.046,0.044,0.013,0.013,0.031,0.041,3.721,4.009,2.987,2.482,1.11,99.267,87.21,74.007,68.162,65.414,36.98,185.993,606.456,8.684,8.088,8.4,9.146,8.368,8.24,8.698,2.272,2.656,2.697,1.291,1.763,1.818,-0.129,-0.275,-0.057,991852178,931090321,806312686,352418998,997954603,929243159,1005258635,966815475,151770276,284722845,409268958,455860515,282580870,534757265,680338013,897213385,5758554150824320,4.187527004296205e+16,5.195220233693293e+16,3.762,4.438,3.675,2.586,1.097,99.471,97.077,95.218,91.946,37.332,105.943,189.415,630.491,1883,1039,2019,2254,1380,1325.0,2031.0,438600,1030745,719749,2.682,3.688,3.059,-0.116,54.192,59.708,54.928,41.397,26.683,58.86,53.027,44.502,57.27,58.068,55.935,48.928,32.651,14.73,17.452,31.265,54.242,76.139,244.368,2.199,3.449,2.119,0.207,1.301,1.154,1.279,1.237,1.06,1.172,1.189,1.215,1.157,1.22,1.205,1.188,1.245,0.554,0.555,1.147,0.229,1.014,-0.381,0.05,0.742,149845,154996,154528,154181,149099,156022,36476,51899,61285,50776,673384639,938951276,644540075,1.572,-0.044,-0.019,0.334,11454,17233,16078,32799583,74247499,-0.243,0.092,39879,39824,45856,9767,12929,10848,30129504,23846595,41786951,29422322,1.151,0.982,0.406,0.253,19.499,19.545,19.568,19.428,0.268,0.462,0.367,0.322,0.101,0.607,0.694,0.003,0.034,0.026,0.289,0.191,0.063,0.011,-0.057,76.138,77.854,73.605,65.405,50.301,2.66,3.135,3.6,72861,64764,57136,72149,68908,60273,16122,20592,77457371,64982806,106005219,82659141,1.219,0.538,0.27,90.406,73.635,32.485,90.961,84.752,91.616,88.156,80.404,66.298,43.032,25.772,37.068,41.348,25.57,48.455,61.597,81.308,47.124,166.051,343.518,3.723,4.395,3.629,1.025,99.456,96.992,95.075,91.45,36.98
1183101461,107.749,94.955,0.0539,1.338,20.024,6692932,309232.0,-0.039,1243754847226.0,2.333,1.948,1.085,0.279,4.618,53.297,11315233330806.0,2.016,2.017,1.406,7394.0,6924.0,6503.0,3977.0,7490.0,6984.0,6475.0,5757.0,7564.0,7164.0,6670.0,6058.0,1331.0,2170.0,2884.0,3981.0,442945.0,1177343.0,2.171,1.605,1.241,0.104,172086337,160510202,126344266,99082516,52609580,108146320,71854377,93416847,99072350,113391979,94000481,2181676812812860.0,2453832649331916.0,3214435238744518.0,2209022600061440.8,4.752,3.89,3.121,0.312,0.094,0.047,0.001,3.267,4.561,3.733,2.777,1.251,72.591,64.356,58.315,80.899,869.772,0.05,0.045,0.05,0.047,0.014,0.018,0.038,0.047,5.183,4.233,3.127,2.534,1.139,99.745,91.746,78.528,71.179,67.414,50.27,231.964,716.218,8.459,8.051,8.367,9.13,8.341,8.212,8.672,2.202,2.648,2.708,1.212,1.753,1.833,-0.129,-0.272,-0.059,1066526516,987933018,850756175,364007125,1090528032,992707735,1100883277,1029818260,185038396,310676905,444769123,485734098,397898885,622208836,830962611,1042931435,8559801974466176,4.945489328610125e+16,5.898440351722694e+16,5.227,4.586,3.792,2.665,1.129,99.816,98.25,96.519,93.08,50.675,110.932,235.976,744.047,2012,1081,2172,2417,1454,1673.0,2160.0,699432,1166540,841849,3.561,3.769,3.125,-0.089,70.337,63.554,57.343,44.077,27.577,76.908,58.618,47.757,77.652,66.879,61.272,52.383,34.151,28.777,26.981,35.145,207.029,181.992,308.786,3.113,3.531,2.21,0.23,1.322,1.163,1.286,1.243,1.199,1.214,1.209,1.223,1.161,1.229,1.229,1.192,1.248,0.547,0.563,1.145,0.227,0.73,-0.33,0.038,0.733,152916,155608,155210,155553,149678,156482,36220,52503,61721,50230,689152619,952368214,630754328,1.368,0.042,-0.015,0.331,11873,17526,15980,35244893,76789294,-0.174,0.086,40218,40318,47069,12062,13782,11689,45880948,36372129,47486125,34157477,1.319,1.036,0.432,0.256,19.522,19.576,19.602,19.442,0.246,0.49,0.408,0.345,0.067,0.682,0.677,0.005,0.042,0.03,0.282,0.209,0.074,0.014,-0.056,81.544,80.298,75.389,66.711,50.893,2.207,3.526,3.498,74513,66291,57678,74780,70657,61036,18640,21588,97555025,86865914,116511566,93587018,1.27,0.569,0.274,97.171,77.661,33.536,99.355,90.501,100.288,93.861,84.952,69.605,44.686,28.113,40.279,44.05,36.045,56.367,75.291,94.548,70.017,197.592,405.594,5.184,4.543,3.745,1.057,99.811,98.201,96.416,92.645,50.27
1318189886,120.003,102.533,0.06,1.596,19.987,6694379,309232.0,-0.031,1315553871298.0,2.064,1.943,1.122,0.288,4.618,53.297,10182774073258.0,1.991,2.015,1.435,8021.0,7363.0,6645.0,4050.0,8171.0,7451.0,6792.0,5957.0,8293.0,7645.0,6984.0,6269.0,1543.0,2388.0,3037.0,4836.0,595387.0,1426075.0,2.668,1.738,1.276,0.117,212442521,168111305,137048586,106494613,55179282,117439750,76240859,111593301,117121782,122981011,102642361,3113266217989468.0,3429377969952188.0,3781082247256207.0,2633863588145095.0,6.252,4.28,3.248,0.353,0.114,0.052,0.001,8.329,5.18,3.956,2.871,1.288,85.946,70.496,60.746,186.43,1028.0,0.055,0.049,0.056,0.051,0.017,0.02,0.027,0.053,6.968,4.66,3.319,2.599,1.17,99.867,94.058,81.743,73.612,69.112,51.448,79.898,808.284,8.064,8.152,8.373,9.123,8.334,8.203,8.652,0.765,2.559,2.714,0.146,1.638,1.841,-0.126,-0.268,-0.061,1180269513,1052246046,899864027,377094375,1204358959,1074078272,1226714962,1112382477,267956086,368052436,493549055,522966667,450191191,687509928,956206879,1177852524,17950115993704064,6.089766752797075e+16,6.837353381290434e+16,7.014,4.954,3.958,2.756,1.163,99.904,98.785,97.272,93.897,51.865,109.011,264.158,839.301,2144,1125,2321,2576,1528,1939.0,2260.0,940396,1276352,964945,4.649,3.964,3.214,-0.059,87.492,69.235,60.546,46.873,28.497,89.721,64.473,51.291,93.75,76.624,67.298,56.154,35.799,39.584,35.642,39.665,391.727,317.592,393.331,4.432,3.763,2.327,0.256,1.292,1.227,1.299,1.25,1.398,1.31,1.26,1.247,1.17,1.297,1.287,1.212,1.255,0.453,0.541,1.151,0.227,1.028,-0.212,0.036,0.725,158643,156259,156056,157402,150437,157119,34402,47145,62497,49584,555653079,976467593,614641815,1.386,0.146,-0.006,0.329,11938,17519,15982,35628625,76727861,-0.078,0.084,40562,40952,48661,15170,16082,13162,78761044,57535955,64654761,43309807,1.885,1.163,0.468,0.26,19.542,19.602,19.632,19.454,0.201,0.503,0.437,0.364,0.141,0.575,0.592,0.001,0.048,0.033,0.223,0.216,0.085,0.017,-0.056,67.788,74.565,72.249,65.191,50.53,1.612,2.964,3.051,77677,68078,58298,79095,73293,62124,23932,25575,170563502,143182571,163523465,119931071,1.403,0.611,0.279,107.489,82.108,34.722,109.679,97.877,111.703,101.342,90.598,73.541,46.586,33.32,44.695,47.421,40.765,62.25,86.649,106.79,147.237,277.562,499.422,6.968,4.91,3.911,1.09,99.902,98.752,97.19,93.508,51.448
1357824968,123.562,123.314,0.0618,1.948,19.99,6695103,309232.0,-0.023,1383943002621.0,1.801,1.917,1.154,0.296,4.618,53.297,10042649490131.0,1.734,1.969,1.456,8540.0,7555.0,6794.0,4122.0,8474.0,7782.0,7057.0,6139.0,8671.0,7999.0,7268.0,6465.0,1837.0,2510.0,3171.0,5014.0,843694.0,1574429.0,3.069,1.884,1.316,0.132,245323687,180219729,144813868,111795343,57367531,124473962,80005491,115820880,125118334,129336259,108586735,3353619075944136.0,3913649374933528.0,4181966971339743.0,2947769732649600.0,6.961,4.617,3.379,0.396,0.132,0.056,0.001,10.577,5.965,4.254,2.985,1.328,88.341,71.958,61.387,141.4,1244.0,0.058,0.052,0.06,0.054,0.019,0.019,0.043,0.055,7.181,5.036,3.525,2.674,1.203,99.89,94.573,82.56,74.264,69.578,44.093,237.355,834.762,8.275,8.348,8.339,9.122,8.399,8.266,8.657,1.153,2.475,2.714,0.333,1.531,1.841,-0.09,-0.261,-0.063,1286372105,1111986416,946913769,390620653,1281091963,1145014946,1315492689,1188777207,321929291,418350875,539459089,559483423,418182595,658696391,960150478,1217365028,25909617038946304,7.27540271846002e+16,7.825542515096218e+16,7.226,5.28,4.134,2.854,1.2,99.921,98.9,97.446,94.103,44.504,94.217,241.441,866.699,2244,1165,2446,2712,1597,2083.0,2356.0,1085025,1387167,1069102,5.326,4.155,3.307,-0.027,106.934,78.292,65.817,50.029,29.741,106.517,72.319,55.938,111.661,90.144,75.667,61.086,37.883,53.483,47.437,47.626,715.096,562.561,567.056,6.106,4.166,2.481,0.285,1.382,1.3,1.315,1.261,1.673,1.469,1.352,1.292,1.187,1.461,1.383,1.254,1.271,0.647,0.627,1.173,0.232,1.951,0.014,0.049,0.717,165396,157161,156943,161541,152000,158559,50305,53720,65394,51353,721463920,1069093010,659287348,1.843,0.315,0.013,0.327,13290,18049,16206,44155072,81439397,0.044,0.089,40971,41629,50349,18005,18488,14643,113610711,81043871,85452388,53607673,2.554,1.339,0.514,0.264,19.564,19.627,19.661,19.467,0.125,0.497,0.459,0.383,0.028,0.608,0.659,0.003,0.053,0.037,0.161,0.214,0.094,0.02,-0.055,68.44,74.737,72.35,65.257,50.559,1.427,3.139,3.408,80474,69795,58982,83067,75926,63235,28315,29141,235162897,200432683,212292466,146568407,1.58,0.663,0.284,117.104,86.363,35.948,116.62,104.298,119.74,108.257,96.125,77.521,48.539,37.881,48.85,50.724,37.81,59.572,86.935,110.343,212.638,358.748,596.59,7.181,5.235,4.087,1.126,99.919,98.869,97.368,93.724,44.093
1414392012,128.664,125.183,0.0643,1.432,19.833,6850081,309232.0,11709126260.0,1468006625051.0,1.634,1.888,1.184,0.305,4.618,60.377,10254314157412.0,1.299,1.873,1.468,9193.0,8052.0,7008.0,4210.0,9212.0,8324.0,7443.0,6385.0,9376.0,8598.0,7689.0,6726.0,2233.0,2853.0,3368.0,5294.0,1246477.0,2035077.0,3.579,2.074,1.368,0.147,235346983,196246808,154976440,116695551,59595584,131112830,83741950,106023565,127162526,135208527,114080731,2810249080422272.0,4042576985610948.0,4570336442425772.0,3253603293525400.0,7.056,4.872,3.507,0.441,0.129,0.059,0.001,6.964,6.048,4.452,3.093,1.37,53.08,63.194,58.864,62.974,1049.0,0.061,0.055,0.063,0.058,0.021,0.021,0.045,0.058,6.652,5.295,3.728,2.755,1.237,99.92,95.26,83.687,75.175,70.229,48.589,229.992,876.762,8.395,8.55,8.334,9.11,8.446,8.316,8.657,1.294,2.217,2.704,0.419,1.229,1.828,-0.04,-0.251,-0.065,1363468955,1178437837,996612312,404780326,1347741988,1212359213,1379502643,1264378606,350849537,461177453,585022130,596666721,465159946,695779610,990920185,1274370485,30773849391949824,8.556272309817466e+16,8.90027940952962e+16,6.695,5.497,4.304,2.957,1.238,99.942,99.05,97.675,94.378,49.004,96.823,233.999,910.125,2341,1205,2568,2847,1667,2108.0,2453.0,1110469,1503864,1177635,5.634,4.321,3.4,0.006,117.01,86.938,70.974,53.308,30.977,115.85,79.367,60.405,120.785,101.867,83.582,65.935,39.98,60.924,55.711,53.912,927.921,775.935,726.635,7.398,4.619,2.658,0.317,1.389,1.319,1.232,1.267,1.552,1.46,1.363,1.301,1.193,1.474,1.4,1.261,1.274,0.648,0.627,0.672,0.23,2.262,0.199,0.063,0.71,169640,157013,157741,163382,152837,159287,51243,51407,65074,51155,660679155,1058645352,654198460,2.045,0.466,0.034,0.326,13374,17976,16024,44713414,80782038,0.152,0.095,41318,42237,51813,19739,20202,15788,131550831,97410265,102026223,62312782,3.009,1.518,0.564,0.269,19.578,19.64,19.678,19.477,0.137,0.457,0.464,0.392,-0.191,0.472,0.443,0.005,0.054,0.038,0.011,0.193,0.1,0.023,-0.054,26.47,52.947,60.032,59.122,49.033,-0.14,2.439,2.285,82264,70824,59500,85329,77877,64138,29826,31093,251548021,222392877,241699636,164680970,1.735,0.716,0.29,124.076,90.858,37.231,122.642,110.389,125.52,115.097,101.765,81.643,50.576,41.76,52.973,54.087,42.073,62.924,89.674,115.491,252.534,435.977,701.54,6.652,5.452,4.257,1.164,99.941,99.022,97.602,94.013,48.589
1474827634,134.114,90.165,0.0671,0.947,19.833,7261540,977174.0,116298164445.0,1595799220682.0,1.673,1.885,1.216,0.314,14.594,75.669,10516744526294.0,1.134,1.8,1.479,9217.0,8384.0,7170.0,4283.0,9068.0,8474.0,7640.0,6548.0,9241.0,8816.0,7944.0,6909.0,1945.0,2999.0,3486.0,3902.0,946223.0,2248623.0,3.707,2.225,1.419,0.163,203821577,197131177,160747888,120066807,61196359,132822859,85896295,104607236,119556302,134073592,115485795,2735668458713424.0,3573427355240792.0,4493932018598449.5,3334242195953900.0,5.963,4.858,3.588,0.486,0.114,0.06,0.001,1.726,5.354,4.475,3.173,1.411,34.249,56.4,56.7,59.177,626.386,0.064,0.058,0.065,0.061,0.022,0.023,0.047,0.06,5.981,5.433,3.916,2.84,1.274,99.944,95.906,84.815,76.109,70.901,53.353,235.372,922.051,8.468,8.707,8.328,9.098,8.471,8.348,8.651,1.327,1.948,2.699,0.44,0.949,1.821,0.009,-0.24,-0.066,1415681538,1252116292,1052259702,419616955,1411284811,1277976318,1435181982,1338476055,352254544,489671522,629729766,634738238,515749187,779063458,1040345240,1335296658,31020815964788480,9.913989447586125e+16,1.0072315767911875e+17,6.022,5.599,4.456,3.062,1.278,99.96,99.188,97.892,94.647,53.775,111.972,239.445,956.989,2423,1239,2626,2919,1716,1987.0,2431.0,987019,1477977,1226309,5.108,4.329,3.465,0.04,112.888,93.173,74.44,55.459,31.783,103.008,80.807,62.325,107.363,102.674,86.141,68.313,41.281,51.27,53.993,54.471,657.16,728.799,741.764,7.151,4.84,2.811,0.35,1.315,1.318,1.213,1.267,1.25,1.332,1.307,1.278,1.187,1.363,1.351,1.243,1.267,0.711,0.629,0.671,0.23,1.628,0.254,0.068,0.702,172024,155571,158385,163071,152963,159305,52138,45721,62919,49700,522608121,989697975,617523242,1.765,0.549,0.052,0.324,13473,17461,15424,45382999,76225007,0.203,0.098,41563,42453,52114,18749,20243,15763,130868664,87879471,102441468,62117197,2.704,1.589,0.607,0.274,19.593,19.653,19.695,19.486,0.156,0.396,0.467,0.4,-0.154,0.489,0.444,0.005,0.055,0.04,-0.076,0.164,0.103,0.026,-0.053,26.647,52.989,60.051,59.132,49.037,-0.618,2.527,2.292,83414,71381,59954,85030,78668,64656,28597,31352,238273199,204447338,245738742,167334419,1.799,0.762,0.296,128.78,95.893,38.576,128.378,116.32,130.538,121.797,107.532,85.923,52.706,44.329,57.016,57.528,46.659,70.497,94.124,120.991,254.364,491.259,812.71,5.982,5.555,4.409,1.203,99.959,99.164,97.825,94.297,53.353
1563013110,142.08,64.295,0.071,1.302,19.767,7467270,977174.0,181912985570.0,1718152888140.0,1.756,1.89,1.248,0.324,14.594,75.669,10841862131140.0,1.11,1.745,1.489,9428.0,8732.0,7477.0,4360.0,9240.0,8709.0,7876.0,6733.0,9339.0,9073.0,8243.0,7115.0,1662.0,3162.0,3626.0,4607.0,690831.0,2498776.0,3.702,2.354,1.472,0.179,170740512,196574161,165829787,122750551,62405013,132461825,87347514,106038899,106683468,131287264,115946907,2811061999712368.0,2845340604152428.0,4309086448057972.0,3360921285754477.0,4.269,4.603,3.616,0.53,0.114,0.062,0.001,1.025,4.788,4.457,3.244,1.452,57.592,61.063,58.303,135.116,925.944,0.068,0.061,0.069,0.064,0.023,0.027,0.05,0.064,5.654,5.511,4.092,2.93,1.312,99.966,96.678,86.307,77.395,71.841,59.552,244.103,979.512,8.505,8.79,8.321,9.1,8.491,8.377,8.644,1.345,1.852,2.697,0.452,0.858,1.819,0.052,-0.229,-0.068,1484077585,1335838037,1113279831,435428226,1487148960,1349235516,1508847768,1416200260,328656778,515461678,677702511,675664378,586052215,854281803,1114235739,1423014406,27003819424369664,1.148201734889614e+17,1.1413058805451376e+17,5.694,5.649,4.595,3.168,1.321,99.976,99.349,98.162,95.001,59.987,120.537,248.283,1016.0,2475,1261,2614,2921,1743,1741.0,2364.0,757413,1397038,1235699,3.752,4.11,3.48,0.073,93.214,95.062,76.177,56.682,32.319,83.651,78.605,62.452,83.066,95.455,84.789,68.883,41.996,45.584,50.921,53.553,519.486,648.241,716.987,5.674,4.753,2.913,0.383,1.347,1.349,1.217,1.272,1.276,1.324,1.307,1.28,1.19,1.36,1.349,1.249,1.268,0.685,0.576,0.672,0.229,1.142,0.289,0.072,0.695,177415,157037,159496,165803,154115,160339,51285,42268,65397,49383,446653947,1069205906,609668881,1.763,0.653,0.074,0.323,13637,17759,15284,46492838,78845320,0.266,0.104,41727,42652,52363,18593,20067,15865,81653664,86427867,100672517,62923228,2.1,1.581,0.64,0.278,19.602,19.66,19.706,19.494,0.186,0.325,0.47,0.404,-0.223,0.385,0.261,0.001,0.055,0.041,-0.144,0.129,0.103,0.028,-0.052,16.82,45.356,55.41,56.711,48.404,-0.399,1.984,1.339,84705,72398,60321,85306,79682,65253,27493,31346,133219210,188964667,245649879,174998891,1.813,0.803,0.302,134.952,101.415,40.008,135.229,122.76,137.188,128.822,113.691,90.515,54.981,46.645,61.353,61.227,53.03,77.31,100.79,128.918,220.994,543.945,941.058,5.654,5.606,4.547,1.245,99.975,99.329,98.103,94.67,59.552
